"x"
"1","感謝淑芬的姊妹、淑芬的爸爸媽媽、淑芬的阿公阿嬤及淑芬的弟弟妹妹通通支持淑芬"
"1919","委員敬參

【昔欲病死人和狗，今要狗場成煉獄】

台中市府與衛福部要餓死、病死全台近百個狗場

https://www.facebook.com/media/set/?set=a.877894295639198.1073741873.175111619250806&type=1"
"1920","大家努力多年終於讓勞動部認定，
大學各系所僱用兼任助理與工讀生需符合勞動法令，
需保障其法定權利。

全國各校長160幾位卻連署了「拒絕兼任助理與工讀生適用勞基法」的陳情書，
並且要求勞動法令不得入校園。

荒謬個案更多，
政大副校長張昌吉施壓教授，
不得為課堂「助教」加勞保,
因為助教是學習而不是僱用關係。

現在勞動部對成大僱用兼任助理沒有加保「勞保」和「就保」開罰，
成大提出訴願。
結果行政訴願委員會組成更有趣，
扣除主委1名，及內部委員(行政官員）3位，
其他10位就是學校校長，院長，學務長，教授。
所以訴願委員會這樣的組成，
沒有利益迴避的需要嗎？
這樣的訴願結果不會被質疑嗎？

很少看到全國的大學校長聯合起來關心公共事務，
結果我們看到的第一件竟然是聯合起來，
帶頭踐踏勞動法令，挑戰勞動部，
執意犧牲需要打工需要錢的兼任助理與工讀生的權益。"
"1921","委員妳好 我朋友只是因為心情不佳的關係而跟家人起衝突而被強制住院 在醫院裡 醫師硬要他住院 可是他不要 結果醫師不耐煩 叫值班警衛跟一群護士 很強硬的把他壓制住 並且綁在病床上讓他動彈不得還在他的左手臂打針 醫師還威脅他簽自願住院同意書 因為我朋友那時候 已經怕到了 而且因為打針的關悉頭腦昏昏沉沉的 整個頭腦都無法思考 就在被醫師脅迫下 而一個人簽下自願住院同意書 我朋友當下不知道如果不簽自願住院同意書 就要經過兩位醫師鑑定 並且經過審查會同意 才能強制住院 
 醫生也在病歷表上 給我朋友貼上標籤 本來多沒有病 醫師硬要說他有病 讓我朋友莫名奇妙背負精神疾病的標籤
 希望你們能夠幫助我的朋友 幫我朋友伸訴 幫我朋友討一個公道"
"1922","【與詹順貴律師在立法院一起討論國土計畫法】

老朋友，老戰友一起為我們國土管理法律最重要的一哩路
繼續打拼。"
"1923","朱立倫政治正確的人格破產!!

「朱自己要換柱」已經是公開的秘密了。
「朱換柱」是基於政治的算計，
如果沒換柱1/16朱立倫不是辭黨主席而已，
更是朱立倫的政治生命結束時。
即便身為新北市長，政治聲望破產政治生涯也是明日黃花。

所以他幾番算計，
決定不再戀棧新北市長一職，
宣布參選總統以挽救自己的政治生命，
也算是政治正確。

可惜雖說政治正確但他的人格道德更破產。

今日國民黨的困窘之境，
肇因就是來自朱立倫的自私，
因為知道2016選總統大勢不可為而不願意承擔，
給人家卡了黨主席的領導位置，卻不願承擔，
他把整個黨的失敗，責任都推給洪秀柱
任由洪秀柱一個人抗起這個責任，然後任她讓人笑話。
然後看洪秀柱選下去會終結他的政治生命，
所以暗中搞換柱從背後捅洪一刀，
這不是一個自私自利的人嗎？

朱立倫是一個將自己利益凌駕到黨和同志之上的人，
是一個沒有政治道德，
沒有政治信仰，
沒有政治承擔的無能者。
近日果真辭職選總統，
也是為了挽回自己的政治形象考量。
這種人有資格選總統嗎？"
"1924","林委員，幫幫勞工吧！

這條一旦修下去，等同原來兩週出勤80hr的勞工，在2015年~2016年時多加了0~4天的班，以年初主計處公布的經常性薪資換算大約是NT一萬。
如果是兩週出勤84hr的勞工，那從2016年之後，每年要多加7天班，換算薪資大約是NT一萬七千元！每年耶！
如果是本來兩週出勤84hr，但去年開始改成80hr的，等於是跟上面一樣，每年要多加7天班，換算薪資大約是NT一萬七千元。。。。

跟亞洲各國比起來，台灣不論在薪資水平或是福利都在平均以下。。。現在法還想這樣修。。。

我真的好想知道到底是哪些立委在勞工身上捅了一刀。。。
這表決會是記名表決嗎？

"
"1925","遠雄為什麼要找中霸天合作，宣布「苗栗健康生活園區」復工?

我推測關係到下列幾件事，
（1） 趙藤雄提撥5000萬在醫院的基金會，如果醫院不蓋了5000萬要捐入國庫。
這樣賠很大。
不如復工，再想方法將基金會的錢提領出來。

（2） 「遠雄健康生活園區boo案」的銀行融資早就通過了，
必須要有一些動工才可以從銀行搬錢。
因為現在整個遠雄集團現金流動出問題（大巨蛋廠商拿不到錢），
整個集團可支配現金一定非常不夠，
更需要想方設法找現金來，
動一點工從銀行融資搬錢。

（3）因為國衛院的「國家癌症研究中心」已經胎死腹中無法幫「趙萬枝醫院」再背書。

找中霸天合作，會讓整個案子看起來比較像。
當然不無可能的是，
把整個開發權利或是合作甚至將案子主導權讓渡給中霸天。
但是遠雄跟中霸天的權利讓渡，或是合作，交換利益是多少?
我們不得而知。

但是法律面是中霸天無法以法人投資的方式入股醫院，
醫院董事會需要自然人為董事。
除非中霸天拿自己的錢出來入股醫院。

可能是中霸天入股的不是醫院，
是遠雄健康生活園區boo案，
因為後龍高鐵站要通車了，
而且有幾乎免費的21公頃的國有土地可以用無限久。
因為boo是地上物完全屬於廠商，不用移轉回政府。

但是中霸天可能不知道，
該boo案依據本人及監察院調查，
法律上該boo案自始至終都無效。

所以遠雄復工事件暴露了一件事，
就是遠雄缺現金。
趙藤雄可能缺錢，這事是自曝其短。"
"1926","什麼碗糕承擔?
什麼搶救立委席次?
換柱明明就是「搶救黨產大作戰」!!"
"1927","派誰都沒有用了，人民心已死，也已經覺醒了！民進黨是個很新的黨，藍黨是百年大黨，還執政成這樣，人民會再對你們有任何期待，那才是真的是腦殘！

他們只敢對自己的同胞大聲嗎，只敢欺負自己人，拿法律來打壓守法的人民嗎？法律只是用來查1000元違法的政治獻金嗎？
對愛國同心會在台灣101我們的土地上，揮5星旗，騷擾暴力霸凌我們國人和他國旅客，叫囂”共產黨要來消滅中華民國了”，也沒有見你和你們藍黨有依法處理，捍衛國家和人民了！
這就是我和大多數臺灣人看不起他們最大的原因！真的是太無能了！
難怪社會會亂，黑幫會如此囂張，難怪學生會站出來抗議這個爛政府！把台灣人的尊嚴都丟掉了！他們就算滅黨也無法彌補他們帶給台灣人的痛苦和羞辱！

https://m.youtube.com/watch?v=6pURhONRVOI"
"1928","接下來何時辭職?
不辭?
這樣不會太……?
因為要作滿?
蛤……"
"1929","讓我們拒絕使用含塑膠微粒的產品吧!!"
"1930","104年9月劉建國委員與八名以受害者包裝自己的違約之徒招開記者會，在未確定事實真相的狀況下對社會大眾提供不實訊息，顛倒是非，且這些違約之徒在同年2月就用類似手法利用警方與媒體攻擊抹黑該受害公司，同時也讓該公司無辜的員工被貼上詐騙罵名的標籤，實在可惡，現在的立委居然能在事實不明的狀況下讓人這樣利用？這社會還有什麼公平正義嗎？八名違約之徒狀況如下列說明：

1. 訴訟太陽光電工程名稱：大Ｏ溢有限公司366kw
負責人：柯Ｏ信
工程總價：2400萬
欠款：692萬
2. 訴訟太陽光電工程名稱：日Ｏ旺有限公司347.68kw
負責人：簡Ｏ旺
工程總價：2500萬
欠款：1700萬
3. 訴訟太陽光電工程名稱：宏Ｏ科技339.465kw
負責人：蔡Ｏ基
工程總價：2428萬
欠款：783.7176萬
4. 訴訟太陽光電工程名稱：陳Ｏ文22.1kw 
工程總價：176.8萬
欠款：84萬
5. 訴訟太陽光電工程名稱：陳Ｏ精21.33kw
工程總價：213萬
欠款：法院判賠33.5585萬
6. 訴訟太陽光電工程名稱：龔Ｏ洋、龍Ｏ德有限公司90kw
負責人：龔Ｏ洋
工程總價：675萬
欠款：419.91萬
7. 訴訟太陽光電工程名稱：陳Ｏ進29.995kw
工程總價：215萬
欠款：25萬
8. 訴訟太陽光電工程名稱：黃Ｏ瑚29.97kw
工程總價：233萬
欠款：233萬
八案欠款將近4200萬元
打人喊救人！現在的立法委員都這樣?這社會還有什麼公平正義？"
"1931","好久不曾到淡水河邊運動，
趁空檔去一下。
沒想到兩個颱風都離開那麼久，
垃圾還一大堆。
市長忙著選總統，當主席，
這樣的市政市民只能自己吞下去?"
"1932","進口「越南高麗菜」你敢吃嗎 !!! 你吃進多少「橙劑」?

  夏季颱風過後菜價高漲非高麗菜盛產季節，各位去家樂福、愛買...大賣場購買到的是進口「越南高麗菜」，ㄧ般傳統市場所販售你沒問菜販都支吾其詞!!
  國民黨政腐不論大小毒害人民，國小、國中營養午餐吃的「炒高麗菜」產地是台灣? 自助餐、小火鍋、各地政府機關員工餐廳「炒高麗菜」難不成是種在床底下嗎?這種無能政府農委會不顧人民死活，這群狗官事發後會搬出一堆數據跟你解釋「未檢出」是合法?你相信嗎!!! 如果這是真的，我們買進口越南青菜&進口美國牛肉煮好免費請這群狗官照三餐吃ㄧ年，狗官敢吃嗎!!!
  下次到菜市場買高麗菜要睜大眼，進口「越南高麗菜」表面葉易碎，炒後吃起來沒味道；台灣高麗菜青色外葉都是現買現剝菜皮，不用加水直接下鍋炒味道甘甜，花錢把毒吃下肚怎麼慢性自殺死的都不知道，想多活幾年下次先問清楚再吃。

報你知
除草劑含戴奧辛 害百萬人

橙劑（Agent Orange）是美軍稱一種高效落葉除草劑的代號，以其容器有橙色條紋得名，主要成分為劇毒戴奧辛。1961至71年越戰期間，因越共游擊隊在茂密叢林出沒，美軍為清除視覺障礙，也為摧毀水稻等農作物，在南越、寮國東部及柬埔寨部分地區低空噴灑共7600萬公升橙劑。越南政府統計，近百萬居民因接觸橙劑而死亡或傷殘罹病，還生下50萬身體畸形（如缺眼或四肢）或智障的嬰兒。許多美軍也因接觸橙劑罹患癌症、心臟病或神經系統疾病。 


越戰遺毒 美首在越南除橙劑 / 蘋果日報
http://www.appledaily.com.tw/appledaily/article/international/20120810/34429832/applesearch/%E8%B6%8A%E6%88%B0%E9%81%BA%E6%AF%92%E7%BE%8E%E9%A6%96%E5%9C%A8%E8%B6%8A%E5%8D%97%E9%99%A4%E6%A9%99%E5%8A%91

※ 版權不限 歡迎分享轉載 ※


https://www.facebook.com/groups/1459197634319199/permalink/1665127603726200/"
"1933","這是我質詢要求食藥署要訂出規範的。

有感於孩子非常喜歡巧克力產品，
可是市面上大多數巧克力產品及巧克力都只有巧克力香料混合其他油脂製成，
而且反式脂肪都很高。
讓孩子常常食用高反式脂肪的食品
而家長卻不知道，
這是不負責任的政府。

所以我才會在上會期質詢要求政府訂管理及標示的規範，
食藥署才勉為其難的答應。

淑芬今年6/8質詢衛福部有關巧克力標準，
當時衛福部長還想把責任推卸給cns訂定的標檢局。

https://youtu.be/2AUypYZNM9U"
"1934","2003年中國開始實施「GB/T19343- 2003巧克力及巧克力製品的標準」,
其中規定黑巧克力的可可脂要求達到18 %以上，
白巧克力的要求達到20 %以上，
根據報導，巧克力中的非可可植物脂肪的添加量不得超過5％,
如果超過5％該款食品實際上不能稱為巧克力。

雖然中國有執法的問題，
但是連中國都有法規規定，
臺灣落後到連法規都沒有。

參考歐盟，codex標準我們對巧克力的確應該管一管。
因為目前巧克力及巧克力類食品反式脂肪的問題非常嚴重，
小孩子如果經常食用，風險非常大，
更慘的是消費者跟家長完全不知道吃下肚的是什麼成份。
所以我們政府責無旁貸應該儘速訂出規範和標示管理辦法。

相關資料來源：
反式脂肪酸德芙、明治<U+8F83>高
http://www.chinaconsumerreport.com/spjk/n2005.html
中<U+56FD>巧克力真<U+5B9E>“含金量”<U+96BE>分<U+8FA9>
http://www.chinaconsumerreport.com/spjk/n2006.html"
"1935","【 邀請大家拒用含塑膠微粒的清潔產品~ 】

依據看守台灣協會的研究調查指出，
市售強調去角質、深層潔淨、含柔珠與具磨砂效果的產品，
經調查上百件產品後發現，有70%以上含有塑膠微粒，而其中95%以上屬聚乙烯塑膠（polyethylene, PE）。
塑膠微粒流進水體，即使是經過下水道仍無法被污水處理廠捕捉，
最後將造成海洋污染。

塑膠微粒非常容易吸附有機污染物，
包括台灣半導體業必用的全氟化物，以及菲、<U+8418>、γ-六氯環己烷、<U+8418>酚等神經毒殺蟲劑與多環芳香烴類，還有多氯聯苯，而材質為聚乙烯塑膠（polyethylene, PE）的塑膠微粒具有更強吸附力。

已有實驗證據證明，許多比貝類小的濾食性浮游生物（比如橈足類與其他小型甲殼綱動物，體積約小於2mm）會誤食這些塑膠微粒。
因浮游生物為食物鏈底層生物，這些來自化妝用品中的塑膠微粒與其吸附的毒性物質，便開始在食物鏈底層累積。

根據國外研究指出，在巴西的戈亞納河出海口，水體中塑膠微粒的密度相當於同地區的魚卵密度，且約為同地區幼魚密度的一半。
而比利時研究也指出，當地養殖海產「紫殼菜蛤（食用殼菜蛤）」與「牡蠣」中，紫殼菜蛤平均每克（乾重）含有0.36顆塑膠微粒，牡蠣平均每克（乾重）含有0.47顆塑膠微粒；經估計後，經常食用牡蠣類的歐洲人一年可能吃進11,000顆塑膠微粒，而非經常食用的也有機會吃進1,800顆。

淑芬強力要求環保署應立即展開監測，
以了解塑膠微粒污染的情形與趨勢，未來再進一步管制。

【看守台灣協會】Facebook
https://www.facebook.com/%E7%9C%8B%E5%AE%88%E5%8F%B0%E7%81%A3%E5%8D%94%E6%9C%83-Taiwan-Watch-Institute-145624728784882/timeline/

【相關文獻】
Chemosphere,Volume 119, January 2015, Pages841–847 
Environ. Sci. Technol., 2012, 46 (13), pp 7252–7259
Environ. Sci. Technol., 2013, 47 (3), pp 1646–1654
Environmental Research, Volume 132, July 2014, Pages 146–155
Environmental Pollution, Volume 193, October 2014, Pages 65–70
Environmental Pollution, Volume 185, February 2014, Pages 77–83"
"1936","是否可以請林淑芬立委幫忙強制老舊社區附有機械停車位強制執行定期保養,現在很多老舊社區,包含我的社區在內,有機械停車位,卻因為少部分的人,認為不需要花這個錢,造成保養修繕困難,而影響其他人的生命產財安全,有太多的相關新聞,實在令人擔憂!!麻煩立委謝謝立委!"
"1937","【遠雄與劉政鴻無止盡的邪惡 】

你相信距離高鐵車站3公里的地方，
會有土地公告地價一平方公尺才300元，
公告現值一平方公尺才800元嗎?
有，
就是苗栗縣遠雄健康生活園區的土地。

你相信高鐵站就要通車了， 
距離車站才3公里地方的土地
地價會從公告現值 一平方公尺1500元 調降成800元嗎?
有，
就是苗栗縣遠雄健康生活園區。

為什麼這樣賤租國家的土地呢?
在擬定boo契約草案時，
因為劉政鴻答應趙藤雄，
苗栗縣政府會向「地價評議委員會」 爭取不調高公告地價。
後來政風室建議，
此事不能這樣白紙黑字這樣搞。
後來乾脆就「只能做不能說」
反正心照不宣。

後來公告地價隨著後龍高鐵站要通車了，
也一樣一平方公尺300元。
公共現值還調降至一平方公尺800元。
遠遠低於附近土地的公告地價和公告現值。

賤租國土，欺負人民啊！
我以為苗栗遠雄健康生活園區在我4/30調查報告送監察院以後
我應該可以結案了，
沒想到邪惡還不只於此，
明日待續。"
"1938","昔欲病死童與狗，今要狗場成煉獄

"
"1939","【 遠雄健康生活園區的弊案竟然看到吳敦義副總統的影子。 】

96/8/28衛生署原則同意設置趙萬枝醫院而已。
後來竟然變成遠雄健康生活園區，
賤租了21公頃的國有土地。

關鍵在於98/9/30當時衛生署發一張公文給國產局，
說明趙萬枝醫院之設置有必要，
請國產局將21公頃國有土地租給遠雄。
公文說明原因是，
因為趙萬枝醫院跟國衛院「 癌症臨床照護研究中心計畫 」要合作。

但是衛生署睜眼說瞎話，
98/7/28衛生署知道研考會審議此案的意見為，
「 癌症臨床照護研究中心部分，系為配合遠雄健康生活園區趙萬枝紀念醫院設立 ……」，
及「 國衛院配合籌設癌症臨床照護研究中心的必要性及效抑制顯不足 ……」。

所以研考會明確指出，
所謂「 癌症臨床照護研究中心計畫 」明明是為幫助趙萬枝醫院而硬長出來的，沒有必要性和效益。

所以衛生署知道此計畫「 癌症臨床照護研究中心計畫 」根本為未核定計畫。
為什麼還敢利用一個未核定的計畫行文國產局說，
趙萬枝醫院是為了配合「 癌症臨床照護研究中心計畫 」所以請國產局要把21公頃土地賤租給他們。

發公文的時間點，
剛好是趙藤雄的好友吳敦義98/9/10上台後，
98/9/30馬上違法發公文。
這未免太巧合了。

一個違法量身定制的公文，讓遠雄擁有21公頃國有土地?

現在遠雄缺錢，還能買空賣空，
還能把這個21公頃開發的權利整個讓渡給中霸天蔡長海，
其中私底下不知道有沒有交換什麼利益?
我們不得而知。

但是，一個違法的boo案，
靠違法公文護航，
圈走大片國有土地。
還能把開發權利轉讓出去，
未免太離譜了。

而且當初不只是苗栗縣政府護航，
還是行政院跨部會護航才成功的。
所以不容行政院擺爛，
不容不法還能囂張地偷天換日，
圈走大片國有土地。"
"1940","早安，
又是充實的一天!!"
"1941","今天小英餐會蘇巧慧站我旁邊，
她聽我歡呼凍蒜的聲音，
感到身為阿姐的我，
真是精神奕奕。

妹妹啊！
阿姐昨天晚上兒子發燒整夜沒睡，
今天從早上6:00到小英造勢晚會21:30，
沒一刻休息。
但是仍然打起精神那是因為
我們對支持者有責任，
我們對工作抱有熱忱，
因為我們必須專業且兢兢業業，
一刻也不能鬆懈，
不管是家庭或是工作都一樣，
我們都要盡力做到最好。

這是同你我一樣，
身為人母的姐妹共同的處境，
因為我們的名字就叫“職業婦女”。

各位同為職業婦女的姐妹們，讓我們一起加油啦!!"
"1942","醫改會、督保盟、醫勞盟、人民火大聯盟、公醫時代、醫聯盟、高教工會
聯合記者會 
選情小確幸？　健保大利空！
http://www.thrf.org.tw/Page_Show.asp?Page_ID=2141
針對 10 月 15 日政府宣布自明年起「調降補充保費」一事，醫改會、督保盟、醫勞盟、人民火大聯盟、公醫時代、醫聯盟、高教工會共同召開記者會並發起聯署，要求政 府收回成命。記者會將邀集具有代表性的團體、專家學者，共同譴責此一「拿人民健康 當柴火，燒熱選情」的荒謬決策！
一、健保每一分錢來自民眾，這次減免決策卻只聽金管會、無視健保會，根本是圖利 資本利得，對長期撐起健保半邊天的「薪水族」更不公平。
二、四年前二代健保修法時，政府信誓旦旦說要收取補充保費是因為過去都是「以薪 水來計收健保費，薪水以外所得，均未納入計算，造成很多所得，不需計繳保費， 這樣對以薪水作為主要收入的上班族，顯然有失公平」，沒想到才實施 2 年，卻又 做出如此粗糙又自打嘴巴的決策，讓人無法接受！
三、來自健保，為什麼不回歸健保？面對幼兒急診無人醫、血汗醫護、新藥給付不足、 偏鄉同卡不同命等諸多健保沉痾，政府都說沒錢，現在好不容易才累積盈餘可以 改善，卻要抽健保銀根、救自家選情，這樣對嗎？
我們共同提出以下訴求：
一、送回健保會審議：重新依據二代健保「收支連動、公民參與」精神，由健保會審 議健保財務盈餘之合理分配方式，以推動健保給付改革，保障醫護勞動條件、提 升偏鄉醫療、提供新藥給付。
二、推動家戶總所得：應趁健保財務有盈餘的契機，推動更符合公平正義的家戶總所 得收費制度，而非胡亂減免補充保費，圖利資本利得者，卻讓死薪水族承擔健保 財務重擔。"
"1943","寡情薄倖, 如何託付?!
漫口謊言, 何來誠信!!??
滿腦算計, 怎會仁愛???!!!
徹底推諉, 哪能擔當!!!!???? 
自私自利, 奈若改革?????!!!!!
現代陳世美, 無恥致極! 可笑之至!! 噁心可恨啊!!!
http://newtalk.tw/news/view/2015-10-20/65796
http://www.maplestage.com/episode/122628/新聞追追追+20151020/"
"1944","淑芬提案要求在蘆洲、五股各設立日照中心。

就是希望讓阿公阿嬤享有快樂尊嚴的在地、社區式照顧服務，
多參加社區活動，維持充沛的社交生活達到健康老化。
目前蘆洲的日照中心已於今日公開招標，地點選在蘆洲集賢路25號。

藉由交通車的接送，
接阿公阿嬤到日照中心接受專業、貼心的生活照顧服務，
以及從事健康促進等活動，
到了晚上則回家享受天倫之樂。
保持身心愉悅就是預防老化最好的方法。
 
今天九九重陽敬老節，
淑芬祝福每位阿公阿嬤健康呷百二!!"
"1945","五股工商路電線桿地下化，
台電確定會在11月初全部完成並拆除。
這是特地與台電新來的處長討論進度時，處長本人的親自承諾。

我們也請台電跟公所繼續評估將成泰路2,3,4段尚未地下化的電線桿給下地，
我們也會持續監督完成。"
"1946","政治偵防做成這樣?
難道這是國民黨政權保衛戰的方法?
難道這是侯副市長職務代理的強項嗎？
竟然拿來叫我們行政助理馬上要填寫,
他們馬上要收回。
自己不去調查，這也太不專業了。
幸好助理機警。"
"1947","林委員妳好，NCC似乎開始想管制網路言論，還請委員多費心了。

"
"1948","Ngo組織「地球公民基金會」是我多年合作的夥伴，
我也很高興在國土規劃，環境保護土地正義等議題上能與「地球公民」合作，
如果大家想了解淑芬在立法院的環境正義立法經驗分享，
也邀請大家參加10/28座談會。"
"1949","呈 貴立法委員

請發函要求NCC不可繼續施行殘害國家「業餘無線電」發展之行為。
NCC成立以來，竟恢復以前警備總部，視射頻無線電為洪水猛獸之心態，只有大力箝制，毫無鼓勵支持心態，這種管理「業餘無線電」業務的方式，對台灣無線電科技之發展已造成極大之傷害
NCC作為政府無線電管理責任單位，對於「業餘無線電」業務應貫徹石會長「低度管理原則」之理念。今後只要管「人員考試發照」，取締「非法使用頻率」的人或公司事業。不應干涉人民自由進口、或購買本國製無線電設備，對電台架設、測試、研究之行為也不應干涉。
解嚴已經很多年了，請一切比照業餘無線電創始國-美國FCC之制度施行。不要再繼續實行現在的箝制「業餘無線電」發展的政策。讓戒嚴的陰魂不散。
說明
NCC已成為箝制業餘無線電技術發展之單位，國家無線電產業進步之阻力，必要時請予立法廢除該單位。
NCC 行政人員與進口商長期配合，以進口護照，設台驗機、電台發照等方式，刻意干擾、阻礙，增加人民進口購買無線電機，成品、半成品、零件，以進行測試、研發之行為，圖利特定商人。戕害我國無線電人材幼苗培養，阻礙無線電工業進步。
NCC成立以來我國的「高端國際短波HF操作人口」，俗稱 HAM，已由亞洲第二，僅次日本，變成落後到第七名，遠在澳洲、中國大陸、韓國、印尼、泰國、馬國...之後。NCC對於此種珍貴重要戰略級「無線電高科技技術人口」，不但完全無鼓勵、教育、幫助措施，反而刻意增加法規及潛規則予以箝制。承辦人甚至以手寫方式，在機器進口護照申請表格上增加所謂應符合「第三區頻率」之規定，使人無法自行進口，必須向進口商買高40-60%價格之機器，圖利進口商，也使人漸漸因挫折而放棄，至今棄台者已數百。
NCC自己因資料保存不良，將28年來的業餘無線電電台設台申請紀錄紛失，又不思向民間社團「中華民國業餘無線電促進會」請求補救，反而將所有28年來已設台使用多年的老電台，執照到期過期者故意拒絕更新執照。要求購買新機器，重新驗機、驗台、重新申請電台以掩飾其過錯，又圖利商人，心態可議。非常惡質。
過去25年即使是過期數年的電台執照都只要花10分鐘就可更新，再取得5年新照，服務又親切，現在這種倒行逆施，是因這兩年換新承辦人，遺失資料後才出現的。
NCC對於守法考照、設台的人嚴加牽制，但是同一時間，對於走私進口大量 U V 144/430之汽車及手持機之取締，毫無作為。對於干擾軍民頻道、造成對於通過台灣的 ISS太空站，業餘微星，商用衛星嚴重干擾之非法電台，取締毫無作為。成為國際笑柄。
對於這種倒行逆施的政府單位我們人民認為不應繼續設立。
懇請請貴委員發函NCC，要求NCC立即廢止戕害人民權利的無線電器材管制制度。
1. 請即廢除無線電機進口護照制度，再驗機制度。「無線電收發射機」應即視為普通電子商品，讓人民可以自由攜帶進出口，擁有、買賣、使用、拆裝、研究。
2.人民也可以隨時自行購買材料，組件，自行設計、研發更先進的無線電科技，政府只應輔導不應干涉，也不應要求驗機。就如同汽車監理所不應要求驗國軍的戰車一樣。
3.請廢除設台制度，讓人民可自行在家設電台,或裝在車上，拿在手上通訊、測試、研究。
人民可自行購買製造架設天線，架設時不須驗機、驗台。至於鄰居關係，抗爭處理，由設台人自行擺平，NCC不需干涉或保障。
4.請NCC將人力物力，用在抓違規使用無線電頻率干擾他人正常通訊的人，特別是違法使用144/430MHz 的公司行號，而不是把精力用來刁難欺負合法考照,合法使用的弱小人民。
5.個人無線電呼號證照，比照汽車駕照，ㄧ經考取發放，終身有效。非因改制，不需換照。
世界各國的 「業餘無線電」玩家是很多是，無線電專家，電子科學的菁英，業餘無線電玩家是無線電的原始發明人，是發明家、創造家，是國力的象徵，甚至是戰爭時的潛力。
懇請貴立法委員，迅速發函NCC,並提案立法要求其立刻改正。
一群合法電台被無端廢台的業餘愛好者"
"1950","淑芬的食品安全小冊子出爐了!

從工廠到架上，
從土地到餐桌，
我們有權利要求政府保護人民吃進去的是管理過的。

可惜事與願違，
諸多荒謬的食品安全問題就是因為沒有法律規定，
所以變得不違法。
因為沒規定，
所以食品製造廠商標示都不實，
因為標示不實，
所以消費者不知道吃進去的是啥東西，
所以更沒有辦法知道自己因為不良飲食的健康風險要付出多大代價。

更不用提淑芬揭發頂新黑心油弊案時，
政府是跳出來護航頂新。

淑芬整理一些為人民食品安全而把關建立管理制度的一些事，
及一些食安小常識與大家分享。
歡迎到服務處索取。"
"1951","新北市民非常後悔,自己用選出來的(朱立倫)市長,承諾
 四年任期「做好,坐滿」。為啥咪妹半途落跑去選2016總統?
 (5年前)當市長損誤市民飲水大事,放任含鉛水管供水問題不管。
(5年後)又給新北市民淪為二等國民?!"
"1952","【漁保甲類會員也能申請勞保職災給付】

一個朋友的親戚，
因為在營業場所油漆粉刷工作高空墜落變成植物人〈屬於永久失能，終身無工作能力〉，
全家生活困難求助於我們。

我自己判斷這應該可以申請職災給付，
但家屬竟然不知道自己的權益。
因為是加入漁保，
所以不知道可以申請勞保的職災給付。

所以特別把這個個案分享給大家學習，
有這個給付對家屬而言可以解燃眉之急。

【保險給付的部分】經勞保局認定為職災勞工身分就醫，
可減免醫療費用負擔；
因職業傷病以致未能取得原有薪資，正在治療中者，自不能工作之第4日起，得請領職業傷病給付；
經失能評估認定後，永久失能無終身工作能力者可請領失能年金，
另一次發給20個月職業傷病失能補償一次金。

【職災勞工保護專款的部分】依照失能程度可申請「殘廢生活津貼」、如果沒有依其他法令規定領取相關補助則可請領「看護補助」。"
"1953","林立委關切的免費萬人遊金門廈門的活動，其實是富豪旅行社的伎倆，團員到大陸後被要求必須參加自費行程3千5百元，因錢不多又不能拒絕，所以就不吭聲，但行程中充滿購物站的逼迫，以及車上500元1000元的特產品認購，補助導遊與司機的薪水，因為立委舉發大陸政府補助停止，團員付的導遊費需上繳公司彌補公司虧損。每站的購物行程有業績低標，未達成就會遭受導遊的言語暴力。請立委多關切，因為還有數十團即將出發，大多是老太太老公公，不要讓台灣同胞受辱，甚至重演香港大陸團被毆致死的案件。謝謝！"
"1954","放下公務一身輕,民生問題不關心。
新北市民不開心,只有選票傷你心。
市長請假無事一身輕,有空跑去站台助選,騙民心。
對於新北市民供水老舊鉛管更新工程問題不關心。
2016/01新北市民只好用選票,送你回家照顧老母親。"
"1955","只有拿不出政策政績的黨，才會落到只能用抹黑辱罵來拼選舉！2016選舉我一定到，我們全家8口加上下一代，上一代，全都會投小英姐！
她勝不驕 敗不餒，這麼多年來，一步一腳印，去了解人民的生活，了解人民的需求，朝全民和解的方向努力，這才是台灣需要的領導人！
藍黨怎麼去和她比較，永遠靠黨產，靠恐嚇製造人民對立仇恨，只為政商權貴謀福利，惘顧百姓的民生，不斷奪取人民的權益福利來滿足政商權貴無止盡的金錢權力慾望！
但是藍黨算錯了，人民醒了，真正大多數有權投票的人民就是這8年被犧牲掉的勞工平民，中低層！
2016，藍黨就等著自食惡果吧！
繼續抹黑製造對立，只是讓結果更難看！輸要輸得有風度，要有自我反省檢討的能力，不然被滅黨，也是理所當然！

https://m.youtube.com/watch?time_continue=122&v=Vscc-TWaT2U&ebc=ANyPxKr4JW4AROID7QeamfuvCexXWt_ESQFkAZFHVRzIxbL3jfM56CeqTS7f4wlHZ5gsB-Nxj6O0"
